Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDR31,6.46,Regular,0.04923932,Fruits and Vegetables,144.4102,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4374.306
FDD28,10.695,Low Fat,0.05337973,Frozen Foods,56.7904,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1113.2176
FDR04,7.075,Low Fat,0.022602061,Frozen Foods,98.1068,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1458.102
FDA39,6.32,Low Fat,0.012737719,Meat,38.5822,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,353.5398
NCZ42,10.5,Low Fat,0.011305478999999998,Household,235.5248,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4740.496
FDH57,10.895,Low Fat,0.0358031,Fruits and Vegetables,130.3284,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2504.7396
FDG31,12.15,Low Fat,0.037955309,Meat,62.8826,,1999.0,Medium,Tier 1,Supermarket Type1,710.4086
FDV14,19.85,Low Fat,0.044566659,Dairy,88.5856,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,703.0848
FDB20,7.72,Low Fat,0.052061483,Fruits and Vegetables,76.7986,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1324.2762
FDU45,15.6,Regular,0.035561344,Snack Foods,112.1518,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1821.6288
FDF56,16.7,Regular,0.119647957,Fruits and Vegetables,180.9976,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4165.2448
FDA09,13.35,Regular,0.149598628,Snack Foods,179.46599999999995,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3775.086
DRL47,19.7,Low Fat,0.0309661552,Hard Drinks,125.9362,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1635.8706
FDW52,14.0,Regular,0.037580877,Frozen Foods,162.6526,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4275.7676
FDR58,6.675,Low Fat,0.041986639000000006,Snack Foods,93.2462,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1480.7392
FDG46,8.63,Regular,0.032960823,Snack Foods,115.0518,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1366.2216
DRB13,6.115,Regular,0.007055292,Soft Drinks,188.653,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3605.307
DRH23,14.65,Low Fat,0.16206541800000002,Hard Drinks,54.9614,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,552.614
FDG50,7.405,Low Fat,0.015295536,Canned,89.7146,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,547.2876
FDX44,9.3,Low Fat,0.043033345999999986,Fruits and Vegetables,89.4172,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1159.8236
FDB12,11.15,Regular,0.105471384,Baking Goods,105.8648,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1973.4312
FDT01,13.65,Regular,0.184454044,Canned,211.4902,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4035.4138
FDZ09,17.6,Low Fat,0.105042025,Snack Foods,163.8868,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3111.9492
DRK11,8.21,Low Fat,0.010781158,Hard Drinks,149.9392,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1938.8096
FDM46,7.365,Low Fat,0.16021655199999998,Snack Foods,93.512,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1677.816
FDL36,15.1,Low Fat,0.076193763,Baking Goods,89.78299999999999,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2247.075
FDV19,14.85,Regular,0.035311852000000005,Fruits and Vegetables,160.9578,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4813.734
FDR44,6.11,Regular,0.103080901,Fruits and Vegetables,131.2968,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1957.452
FDA23,9.8,Low Fat,0.047260402,Baking Goods,102.8016,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1922.8304
FDZ56,16.25,Low Fat,0.025776994,Fruits and Vegetables,169.9474,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2863.6058
FDF34,9.3,Regular,0.01404119,Snack Foods,199.1084,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,396.8168
FDQ15,20.35,Regular,0.151308326,Meat,81.7276,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2030.69
FDO24,11.1,Low Fat,0.16790732828571428,Baking Goods,156.4604,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2376.906
DRJ11,9.5,Low Fat,0.085223447,Hard Drinks,189.2872,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,6050.7904
FDV13,17.35,Regular,0.027653795,Canned,88.0856,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1318.284
FDN13,18.6,Low Fat,0.152294691,Breakfast,98.9358,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1508.037
FDO37,8.06,Low Fat,0.021409913,Breakfast,229.7326,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,6930.978
FDY49,17.2,Regular,0.012030747,Canned,166.6184,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1155.8288
DRH03,17.25,Low Fat,0.035118834,Dairy,93.412,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,932.12
FDZ03,13.65,Regular,0.078909166,Dairy,186.724,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4474.176
FDF47,20.85,Low Fat,0.097770004,Starchy Foods,222.8746,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3589.9936
NCP42,8.51,Low Fat,0.016135764,Household,195.6478,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4262.4516
FDX09,9.0,Low Fat,0.065350715,Snack Foods,175.437,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3175.866
FDU49,19.5,Regular,0.030742083,Canned,85.554,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1211.756
NCX41,19.0,Low Fat,0.017746826,Health and Hygiene,210.8244,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2540.6928
FDX03,15.85,Regular,0.061190964,Meat,47.1744,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,996.0368
FDX14,13.1,Low Fat,0.075056542,Dairy,76.0354,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,601.8832
FDP25,15.2,Low Fat,0.021240491,Canned,216.9824,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4804.4128
NCV17,18.85,Low Fat,0.016132592,Health and Hygiene,130.2626,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3016.7398
FDZ15,13.1,Low Fat,0.020903193,Dairy,119.2782,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3098.6332
FDQ25,8.63,Regular,0.028320655,Canned,172.5422,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2241.7486
DRA24,19.35,Regular,0.039990314,Soft Drinks,165.0868,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,982.7208
FDA32,14.0,Low Fat,0.030140981,Fruits and Vegetables,216.0192,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2588.6304
NCZ53,9.6,Low Fat,0.024515221,Health and Hygiene,189.2214,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3956.8494
FDL20,17.1,Low Fat,0.128614205,Fruits and Vegetables,111.6886,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1556.6404
FDZ22,9.395,Low Fat,0.045340279,Snack Foods,85.025,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2080.625
FDE57,9.6,Low Fat,0.036341539,Fruits and Vegetables,142.9154,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3261.7542
FDT21,7.42,Low Fat,0.020423549,Snack Foods,249.0092,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2988.1104
NCO17,10.0,Low Fat,0.073493831,Health and Hygiene,118.344,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1797.66
FDR59,14.5,Regular,0.063962842,Breads,263.1594,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2616.594
NCN14,19.1,Low Fat,0.092060694,Others,184.2108,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4777.7808
NCK07,10.65,Low Fat,0.048762383,Others,165.2526,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3946.8624
FDL57,15.1,Regular,0.067181098,Snack Foods,258.8304,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,5424.9384
FDD29,12.15,Low Fat,0.018439138,Frozen Foods,254.7698,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,5073.396
FDT16,9.895,Regular,0.048738014,Frozen Foods,262.1278,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3904.917
FDK52,18.25,Low Fat,0.07934200599999999,Frozen Foods,226.0062,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1805.6496
FDY55,16.75,Low Fat,0.081446638,Fruits and Vegetables,257.0988,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,6424.97
FDY47,8.6,Regular,0.0522644425,Breads,131.531,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2466.789
DRH37,17.6,Low Fat,0.041681059,Soft Drinks,164.2526,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1315.6208
FDC14,14.5,Regular,0.041313203,Canned,42.0454,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,377.5086
FDS32,17.75,Regular,0.029700018,Fruits and Vegetables,140.3838,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1404.838
FDE09,8.775,Low Fat,0.0234260666,Fruits and Vegetables,111.3228,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1436.7964
FDT57,15.2,Low Fat,0.019064377,Snack Foods,238.2248,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3555.3720000000008
FDL24,10.3,Regular,0.024935297,Baking Goods,172.0422,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3966.1706
FDJ50,8.645,Low Fat,0.021619564,Canned,50.6982,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,736.3748
FDC34,16.0,Regular,0.173027688,Snack Foods,155.2972,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3583.3356
FDQ21,21.25,Low Fat,0.01945343,Snack Foods,120.8756,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1454.1072
NCA06,20.5,Low Fat,0.143506376,Household,34.719,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,768.9989999999998
FDZ49,11.0,Regular,0.133352623,Canned,219.7798,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2644.5576
DRD37,9.8,Low Fat,0.013863257,Soft Drinks,45.106,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1398.18
FDZ60,20.5,Low Fat,0.119547387,Baking Goods,108.9596,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,539.298
FDD36,13.3,Low Fat,0.021306635,Baking Goods,119.8124,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1896.1984
FDW51,6.155,Regular,0.094807042,Meat,213.356,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3835.008
FDG08,13.15,Regular,0.165616415,Fruits and Vegetables,172.6764,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2061.3168
FDT47,5.26,Regular,0.02454694,Breads,95.7068,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1166.4816
NCJ30,5.82,Low Fat,0.080765853,Household,169.179,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2037.348
NCC42,15.0,Low Fat,0.044978225,Health and Hygiene,140.8838,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2247.7408
FDF44,7.17,Regular,0.05982088400000001,Fruits and Vegetables,130.3968,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3523.4136
FDY14,10.3,Low Fat,0.070149088,Dairy,264.5226,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3436.1938
FDQ36,7.855,Regular,0.161798604,Baking Goods,37.2848,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,745.696
FDM28,15.7,Low Fat,0.045274134,Frozen Foods,177.96599999999995,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3415.554
FDE10,6.67,Regular,0.08516153716666668,Snack Foods,133.0626,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1573.9512
NCW54,7.5,Low Fat,0.07723221760000001,Household,59.2588,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,916.1408
FDU24,6.78,Regular,0.11100176216666667,Baking Goods,95.012,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2050.664
FDD14,20.7,Low Fat,0.17007246199999998,Canned,183.8266,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1844.266
FDP58,11.1,Low Fat,0.12693149399999998,Snack Foods,220.7482,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4380.964
FDD57,18.1,Low Fat,0.022434418,Fruits and Vegetables,96.2094,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,952.094
FDP34,12.85,Low Fat,0.137441201,Snack Foods,157.66299999999995,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2659.871
NCW05,20.25,Low Fat,0.148302815,Health and Hygiene,108.3938,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2787.0388
FDR23,15.85,Low Fat,0.081914677,Breads,177.637,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3352.303
FDE41,9.195,Regular,0.064113698,Frozen Foods,86.5566,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1183.7924
FDJ60,19.35,Regular,0.062625641,Baking Goods,165.3184,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1651.184
FDY31,5.98,Low Fat,0.04363058,Fruits and Vegetables,148.2418,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1618.5598
DRI03,6.03,Low Fat,0.01918342775,Dairy,175.1028,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1593.9252
FDP08,20.5,Regular,0.112584813,Fruits and Vegetables,192.0478,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1549.9824
FDL26,18.0,Low Fat,0.073306615,Canned,155.0972,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3894.93
FDU27,18.6,Regular,0.17174348,Meat,48.8376,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1294.3152
FDF45,18.2,Regular,0.012223687,Fruits and Vegetables,57.1904,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1640.5312
FDK40,7.035,Low Fat,0.021883368,Frozen Foods,263.791,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4996.8290000000015
NCQ53,17.6,Low Fat,0.018934719,Health and Hygiene,237.759,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3545.385
NCO42,21.25,Low Fat,0.024693927,Household,144.1102,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1749.7224
FDZ40,8.935,Low Fat,0.040245222,Frozen Foods,54.9298,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1348.245
FDZ46,7.485,Low Fat,0.069231189,Snack Foods,112.1228,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1215.7508
NCW53,18.35,Low Fat,0.030542489,Health and Hygiene,193.1162,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2693.8268
FDY52,6.365,Low Fat,0.007359711,Frozen Foods,60.1536,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,490.0288
FDU07,11.1,Low Fat,0.059940022,Fruits and Vegetables,149.1366,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4231.8248
FDS02,10.195,Regular,0.146094132,Dairy,196.1794,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2926.191
DRM59,5.88,Low Fat,0.003597678,Hard Drinks,153.8998,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2922.1962
FDM08,10.1,Regular,0.053667516,Fruits and Vegetables,223.0088,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,671.1264
FDY01,11.8,Regular,0.17054823800000002,Canned,113.8834,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1382.2008
FDG60,20.35,Low Fat,0.06079409700000001,Baking Goods,233.6616,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2577.9776
FDL22,16.85,Low Fat,0.036446751,Snack Foods,90.3488,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,996.0368
FDI34,10.65,Regular,0.085268317,Snack Foods,229.7668,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3916.2356
FDO52,11.6,Regular,0.077284566,Frozen Foods,172.4106,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4277.765
NCP17,19.35,Low Fat,0.02775746,Health and Hygiene,62.5168,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1534.0032
DRC12,17.85,Low Fat,0.037885683,Soft Drinks,190.4188,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,952.094
NCD42,16.5,Low Fat,0.012657493999999998,Health and Hygiene,36.3506,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,872.8638
FDW11,12.6,Low Fat,0.048857925,Breads,61.0194,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1052.6298
FDV26,20.25,Regular,0.07379099224999999,Dairy,194.2794,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4291.7468
NCK53,11.6,Low Fat,0.037639672,Health and Hygiene,98.4042,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1388.8588
DRK47,7.905,Low Fat,0.064163983,Hard Drinks,229.9694,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4567.388
FDA35,14.85,Regular,0.053921264,Baking Goods,123.0072,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1960.1152
FDN28,5.88,Regular,0.030294931,Frozen Foods,104.099,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,412.796
FDA49,19.7,Low Fat,0.0650227,Canned,87.0198,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,697.7584
FDD52,18.25,Regular,0.183579854,Dairy,110.857,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1977.426
FDD08,8.3,Low Fat,0.035409328,Fruits and Vegetables,36.2506,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,834.9132
FDB05,5.155,Low Fat,0.083327693,Frozen Foods,247.2776,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,5944.2624
FDU26,16.7,Regular,0.042685217,Dairy,120.7782,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1072.6038
FDR16,5.845,Regular,0.105181277,Frozen Foods,214.4218,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,5343.045
DRD60,15.7,Low Fat,0.037289996,Soft Drinks,182.7634,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3453.5046
NCI29,8.6,Low Fat,0.032672263,Health and Hygiene,141.2154,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,709.077
DRH39,20.7,Low Fat,0.092834313,Dairy,77.667,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2220.443
FDR15,9.3,Regular,0.033489979,Meat,156.6314,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1241.0512
FDT26,18.85,Regular,0.068059156,Dairy,120.344,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1797.66
FDP44,16.5,Regular,0.079837509,Fruits and Vegetables,101.6732,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1743.0644
FDA03,18.5,Regular,0.045534457,Dairy,146.3102,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3645.255
FDI07,12.35,Regular,0.033813351,Meat,198.1426,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3757.1094
FDS20,8.85,Low Fat,0.053989949,Fruits and Vegetables,182.7292,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4925.5884
FDV52,20.7,Regular,0.121709653,Frozen Foods,119.7466,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2003.3922
DRD01,12.1,Regular,0.061270647,Soft Drinks,53.2614,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,386.8298
FDG38,8.975,Regular,0.05281112,Canned,86.6224,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1704.448
FDI14,14.1,Low Fat,0.089817198,Canned,142.7496,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3528.74
FDY57,20.2,Regular,0.121442754,Snack Foods,94.9752,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1342.2528
FDX01,10.1,Low Fat,0.024201905,Canned,114.915,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2796.36
NCC06,19.0,Low Fat,0.027028323,Household,127.0336,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3962.8416
FDQ13,11.1,Low Fat,0.010658153,Canned,83.0908,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1593.9252
FDK25,11.6,Regular,0.157075658,Breakfast,166.6474,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4211.185
FDZ58,17.85,Low Fat,0.052257982,Snack Foods,121.8072,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2450.144
NCI54,15.2,Low Fat,0.033651278,Household,108.9912,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1965.4416
FDU34,18.25,Low Fat,0.075311837,Snack Foods,122.6046,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2988.1104
NCZ54,14.65,Low Fat,0.083488992,Household,161.3552,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,7148.0288
FDT59,13.65,Low Fat,0.013277364666666666,Breads,229.4668,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4837.7028
FDX20,7.365,Low Fat,0.042626422,Fruits and Vegetables,227.072,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4074.696
FDM04,9.195,Regular,0.04719387,Frozen Foods,52.8666,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1384.1982
FDO58,19.6,Low Fat,0.039638705,Snack Foods,166.0526,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3124.5994
FDI28,14.3,Low Fat,0.026362624,Frozen Foods,78.3302,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1267.6832
FDR35,12.5,Low Fat,0.020729902,Breads,197.2742,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3782.4098
DRD24,13.85,Low Fat,0.030842963,Soft Drinks,143.1154,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2552.6772
FDV45,16.75,Low Fat,0.045117476,Snack Foods,187.9556,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2440.8228
FDZ27,7.935,Low Fat,0.017182935,Dairy,51.235,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,848.895
FDH45,15.1,Regular,0.105831117,Fruits and Vegetables,41.6796,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,784.3124
FDV02,16.75,Low Fat,0.06063976,Dairy,173.0106,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3593.3226
FDQ57,7.275,Low Fat,0.027991093,Snack Foods,145.976,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3515.4240000000004
FDQ01,19.7,Regular,0.160951491,Canned,256.1014,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3060.0168
FDH58,12.3,Low Fat,0.036997104,Snack Foods,115.9834,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2073.3012
FDF02,16.2,Low Fat,0.103634038,Canned,101.399,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1031.99
FDC04,15.6,Low Fat,0.045055587,Dairy,242.3854,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2416.854
NCD31,12.1,Low Fat,0.01545846,Household,166.0526,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3617.9572
FDA52,16.2,Regular,0.128621941,Frozen Foods,175.537,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3528.74
FDT25,7.5,Low Fat,0.050829880999999986,Canned,122.7072,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1470.0864
FDW23,5.765,Low Fat,0.0821398,Baking Goods,37.2164,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,579.246
NCS42,8.6,Low Fat,0.06952439099999999,Household,91.8146,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2371.5796
FDZ33,10.195,Low Fat,0.107564024,Snack Foods,149.0076,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1182.4608
DRD13,15.0,Low Fat,0.049155769,Soft Drinks,65.2168,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,958.752
FDY39,5.305,Regular,0.04710181,Meat,181.8608,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,4594.02
FDH33,12.85,Low Fat,0.121914662,Snack Foods,43.5428,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,615.1992
DRQ35,9.3,Low Fat,0.042357203,Hard Drinks,123.2388,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1857.582
FDV38,19.25,Low Fat,0.101932076,Dairy,54.5956,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,764.3384
FDR08,18.7,Low Fat,0.037681448,Fruits and Vegetables,111.0886,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,222.3772
NCF07,9.0,Low Fat,0.032072321,Household,102.2016,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1416.8224
FDO28,5.765,Low Fat,0.072410764,Frozen Foods,122.5098,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1084.5882
FDV48,9.195,Regular,0.051697108,Baking Goods,79.2644,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,864.2084
FDY35,17.6,Regular,0.0160526,Breads,43.9402,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1286.3256
FDZ10,17.85,Low Fat,0.04453262,Snack Foods,127.202,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2656.542
FDC09,15.5,Regular,0.026342897,Fruits and Vegetables,104.1332,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1230.3984
FDS46,17.6,Regular,0.047330801,Snack Foods,118.4115333,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2621.9204
FDL13,13.85,Regular,0.05640612900000001,Breakfast,231.43,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3029.39
FDV01,19.2,Regular,0.08508264800000001,Canned,153.5314,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2171.8396
NCM05,6.825,Low Fat,0.059940022,Health and Hygiene,262.4226,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,3964.839
FDU55,16.2,Low Fat,0.035967107000000005,Fruits and Vegetables,260.3278,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,7549.5062
FDY34,10.5,Regular,0.010998932,Snack Foods,164.3842,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,1823.6262
FDS58,9.285,Regular,0.021039273,Snack Foods,160.0578,OUT049,1999.0,Medium,Tier 1,Supermarket Type1,2567.3248
